기업명,연도,매출액,영업이익,보고서유형
참엔지니어링,2018,109164657769.0,3676178522.0,사업보고서
참엔지니어링,2019,55594696242.0,-10535065930.0,반기보고서
참엔지니어링,2019,56919505907.0,-3107270180.0,사업보고서
참엔지니어링,2020,57706291989.0,-5179484762.0,반기보고서
참엔지니어링,2020,110966236858.0,12225552905.0,사업보고서
참엔지니어링,2021,81428218552.0,-2243065466.0,반기보고서
참엔지니어링,2021,69134759619.0,4866116284.0,사업보고서
참엔지니어링,2022,60618730315.0,5729616732.0,반기보고서
참엔지니어링,2022,109967623674.0,-4421508569.0,사업보고서
참엔지니어링,2023,39465614795.0,-12325899584.0,반기보고서
참엔지니어링,2023,36789850781.0,-15764030620.0,사업보고서
참엔지니어링,2024,36975653035.0,-8686199557.0,반기보고서
참엔지니어링,2024,27920239478.0,-27151753846.0,사업보고서
천일고속,2016,28815757196.0,1382117648.0,반기보고서
천일고속,2016,29597603731.0,-301266695.0,사업보고서
천일고속,2017,27521093672.0,-145045623.0,반기보고서
천일고속,2017,27724828545.0,-1866321747.0,사업보고서
천일고속,2018,27115758370.0,-1072346198.0,반기보고서
천일고속,2018,28443439127.0,-2080985353.0,사업보고서
천일고속,2019,29030014686.0,-201118199.0,반기보고서
천일고속,2019,30603070128.0,761850351.0,사업보고서
천일고속,2020,16902191926.0,-4550346551.0,반기보고서
천일고속,2020,14257236198.0,-5445278958.0,사업보고서
천일고속,2021,13846245943.0,-5806807898.0,반기보고서
천일고속,2021,15496708561.0,-4037257339.0,사업보고서
천일고속,2022,16563317709.0,-5000075396.0,반기보고서
천일고속,2022,21139861698.0,-2411108237.0,사업보고서
천일고속,2023,21174760541.0,-2349726614.0,반기보고서
천일고속,2023,22823695230.0,-2798439314.0,사업보고서
천일고속,2024,21714739100.0,-3514861592.0,반기보고서
천일고속,2024,23002144320.0,-1754337054.0,사업보고서
체시스,2016,26334119742.0,-1516314536.0,반기보고서
체시스,2016,25816924930.0,3247028197.0,사업보고서
체시스,2017,27474593039.0,-1540681951.0,반기보고서
체시스,2017,28449105449.0,-974456810.0,사업보고서
체시스,2018,30503765480.0,45073050.0,반기보고서
체시스,2018,36228517741.0,-359927496.0,사업보고서
체시스,2019,27216093186.0,-395780226.0,반기보고서
체시스,2019,28402796527.0,-1104725522.0,사업보고서
체시스,2020,21779081245.0,-1176170293.0,반기보고서
체시스,2020,28391507209.0,-1744085610.0,사업보고서
체시스,2021,14195404160.0,-4655881909.0,반기보고서
체시스,2021,28709884441.0,3003621089.0,사업보고서
체시스,2022,26508396025.0,-674099340.0,반기보고서
체시스,2022,6308711156.0,-6796299490.0,사업보고서
체시스,2023,,,사업보고서
체시스,2024,45957396380.0,3232087414.0,반기보고서
체시스,2024,44306000783.0,1444188928.0,사업보고서
카프로,2016,131184003320.0,-17955376536.0,반기보고서
카프로,2016,214279572898.0,1972643530.0,사업보고서
카프로,2017,273646344526.0,8119830990.0,반기보고서
카프로,2017,267649925649.0,16122230637.0,사업보고서
카프로,2018,292052685432.0,6838236860.0,반기보고서
카프로,2018,287207372428.0,8804875119.0,사업보고서
카프로,2019,243189442899.0,-3587784585.0,반기보고서
카프로,2019,197044966520.0,-43801140142.0,사업보고서
카프로,2020,133733896280.0,-33663669671.0,반기보고서
카프로,2020,120988830067.0,-25809651791.0,사업보고서
카프로,2021,278773029823.0,4398172608.0,반기보고서
카프로,2021,303656115828.0,-795092235.0,사업보고서
카프로,2022,279755194436.0,-55482471189.0,반기보고서
카프로,2022,147432127060.0,-66800052377.0,사업보고서
카프로,2023,66711783037.0,-21249053722.0,반기보고서
카프로,2023,8882633598.0,-18222784038.0,사업보고서
카프로,2024,4147604104.0,-13648343766.0,반기보고서
카프로,2024,2924968434.0,-18737519969.0,사업보고서
케이비아이동국실업,2016,311407469091.0,8791981129.0,반기보고서
케이비아이동국실업,2016,314549453161.0,9386544437.0,사업보고서
케이비아이동국실업,2017,285311357293.0,-15610446987.0,반기보고서
케이비아이동국실업,2017,316644074232.0,-21120034395.0,사업보고서
케이비아이동국실업,2018,313650508149.0,-2546859947.0,반기보고서
케이비아이동국실업,2018,337223138237.0,-9593750889.0,사업보고서
케이비아이동국실업,2019,317754698862.0,-1242131639.0,반기보고서
케이비아이동국실업,2019,297823691044.0,-12741614892.0,사업보고서
케이비아이동국실업,2020,238348284427.0,-18450411587.0,반기보고서
케이비아이동국실업,2020,292438665662.0,-2381232939.0,사업보고서
케이비아이동국실업,2021,273701860437.0,-4069301237.0,반기보고서
케이비아이동국실업,2021,247739114126.0,-69216070122.0,사업보고서
케이비아이동국실업,2022,284784157391.0,-15367202223.0,반기보고서
케이비아이동국실업,2022,329388118436.0,14401917096.0,사업보고서
케이비아이동국실업,2023,336759378555.0,-764630992.0,반기보고서
케이비아이동국실업,2023,312659114457.0,5267426726.0,사업보고서
케이비아이동국실업,2024,344942679754.0,4848905155.0,반기보고서
케이비아이동국실업,2024,323457006302.0,-11175533383.0,사업보고서
케이씨,2016,183490984816.0,25163322731.0,반기보고서
케이씨,2016,304001491611.0,28910366865.0,사업보고서
케이씨,2017,398824161348.0,38202434365.0,반기보고서
케이씨,2017,174128827547.0,17321265924.0,사업보고서
케이씨,2018,295557410968.0,42026220148.0,반기보고서
케이씨,2018,230513601584.0,34104907362.0,사업보고서
케이씨,2019,261376364384.0,33992915844.0,반기보고서
케이씨,2019,250533128938.0,31302723279.0,사업보고서
케이씨,2020,255140494027.0,42952360406.0,반기보고서
케이씨,2020,321225432676.0,33118536269.0,사업보고서
케이씨,2021,275276464095.0,27305091596.0,반기보고서
케이씨,2021,278486930426.0,38178165382.0,사업보고서
케이씨,2022,394518646645.0,54005034388.0,반기보고서
케이씨,2022,463455008612.0,47189777144.0,사업보고서
케이씨,2023,339928555460.0,32492260400.0,반기보고서
케이씨,2023,387093663319.0,33888438021.0,사업보고서
케이씨,2024,375490372710.0,5050226590.0,반기보고서
케이씨,2024,362997751414.0,22927363585.0,사업보고서
케이씨씨,2016,1695281661234.0,190901030050.0,반기보고서
케이씨씨,2016,1795206209523.0,135682071551.0,사업보고서
케이씨씨,2017,1813257894498.0,163235624979.0,반기보고서
케이씨씨,2017,2050732150153.0,166599346221.0,사업보고서
케이씨씨,2018,1921127688014.0,141590467399.0,반기보고서
케이씨씨,2018,1861035267950.0,101933897177.0,사업보고서
케이씨씨,2019,1649616678134.0,75892454204.0,반기보고서
케이씨씨,2019,1069947306017.0,57317068034.0,사업보고서
케이씨씨,2020,2499945770403.0,63505853729.0,반기보고서
케이씨씨,2020,2583685722584.0,70339650297.0,사업보고서
케이씨씨,2021,2875170872259.0,194340715134.0,반기보고서
케이씨씨,2021,2999728420080.0,194429052834.0,사업보고서
케이씨씨,2022,3393460889910.0,313641413991.0,반기보고서
케이씨씨,2022,3381332761317.0,154020114947.0,사업보고서
케이씨씨,2023,3153287609551.0,166211468687.0,반기보고서
케이씨씨,2023,3135155004166.0,146318735242.0,사업보고서
케이씨씨,2024,3367099454223.0,247467969570.0,반기보고서
케이씨씨,2024,3291662963597.0,223650265614.0,사업보고서
케이씨티시,2016,179630903786.0,8567175177.0,반기보고서
케이씨티시,2016,170153308954.0,5099394451.0,사업보고서
케이씨티시,2017,185404578574.0,5983347218.0,반기보고서
케이씨티시,2017,179146123466.0,5573805846.0,사업보고서
케이씨티시,2018,196381176141.0,8025296169.0,반기보고서
케이씨티시,2018,204060117999.0,6937166609.0,사업보고서
케이씨티시,2019,228135370322.0,11600113554.0,반기보고서
케이씨티시,2019,218031035439.0,7410447817.0,사업보고서
케이씨티시,2020,238557849747.0,9174207733.0,반기보고서
케이씨티시,2020,250175929852.0,11787408993.0,사업보고서
케이씨티시,2021,312387923520.0,12937426500.0,반기보고서
케이씨티시,2021,382349975915.0,16666079399.0,사업보고서
케이씨티시,2022,456852843104.0,22221197878.0,반기보고서
케이씨티시,2022,463555825633.0,15312828661.0,사업보고서
케이씨티시,2023,408285745715.0,21558289534.0,반기보고서
케이씨티시,2023,414839683965.0,15262918021.0,사업보고서
케이씨티시,2024,435908186103.0,22859307269.0,반기보고서
케이씨티시,2024,446239506376.0,16131723578.0,사업보고서
케이탑리츠,2016,4100156543.0,2131361764.0,반기보고서
케이탑리츠,2016,5038865936.0,3187402776.0,사업보고서
케이탑리츠,2017,3850605241.0,1859938243.0,반기보고서
케이탑리츠,2017,4713551151.0,3109591658.0,사업보고서
케이탑리츠,2018,4623144844.0,2762394363.0,반기보고서
케이탑리츠,2018,6410610261.0,4452460418.0,사업보고서
케이탑리츠,2019,5369686106.0,3438347932.0,반기보고서
케이탑리츠,2019,8972597765.0,7027907564.0,사업보고서
케이탑리츠,2020,5787107571.0,3661895329.0,반기보고서
케이탑리츠,2020,15402553728.0,13323778732.0,사업보고서
케이탑리츠,2021,6254585760.0,3948828088.0,반기보고서
케이탑리츠,2021,25695678817.0,14022842482.0,사업보고서
케이탑리츠,2022,6347154843.0,4125046640.0,반기보고서
케이탑리츠,2022,15284878303.0,13412390308.0,사업보고서
케이탑리츠,2023,6593667752.0,4261102840.0,반기보고서
케이탑리츠,2023,20299407651.0,16262687553.0,사업보고서
케이탑리츠,2024,4592685995.0,2347969277.0,반기보고서
케이탑리츠,2024,7495105151.0,5569302966.0,사업보고서
케이티,2016,11192669000000.0,812081000000.0,반기보고서
케이티,2016,11550996000000.0,627898000000.0,사업보고서
케이티,2017,11454151000000.0,864272000000.0,반기보고서
케이티,2017,11933116000000.0,511014000000.0,사업보고서
케이티,2018,11517139000000.0,796271000000.0,반기보고서
케이티,2018,11943004000000.0,465251000000.0,사업보고서
케이티,2019,11932910000000.0,690346000000.0,반기보고서
케이티,2019,12409154000000.0,460719000000.0,사업보고서
케이티,2020,11708219000000.0,724941000000.0,반기보고서
케이티,2020,12208448000000.0,459166000000.0,사업보고서
케이티,2021,12057038000000.0,920035000000.0,반기보고서
케이티,2021,12840967000000.0,751789000000.0,사업보고서
케이티,2022,12589852000000.0,1085790000000.0,반기보고서
케이티,2022,13060159000000.0,604298000000.0,사업보고서
케이티,2023,12991197000000.0,1062213000000.0,반기보고서
케이티,2023,13385076000000.0,587561000000.0,사업보고서
케이티,2024,13200973000000.0,1000486000000.0,반기보고서
케이티,2024,13230231000000.0,-191015000000.0,사업보고서
케이티스카이라이프,2016,329843834954.0,53123933182.0,반기보고서
케이티스카이라이프,2016,335209172495.0,27513531103.0,사업보고서
케이티스카이라이프,2017,329962008072.0,43971469179.0,반기보고서
케이티스카이라이프,2017,,31401130222.0,사업보고서
케이티스카이라이프,2018,,38914740145.0,반기보고서
케이티스카이라이프,2018,,27820248430.0,사업보고서
케이티스카이라이프,2019,,38165668590.0,반기보고서
케이티스카이라이프,2019,,31191624163.0,사업보고서
케이티스카이라이프,2020,,50332510759.0,반기보고서
케이티스카이라이프,2020,,23513028474.0,사업보고서
케이티스카이라이프,2021,,44829790733.0,반기보고서
케이티스카이라이프,2021,,28188864299.0,사업보고서
케이티스카이라이프,2022,,49009462149.0,반기보고서
케이티스카이라이프,2022,,14186278971.0,사업보고서
케이티스카이라이프,2023,,35257408278.0,반기보고서
케이티스카이라이프,2023,,-21189911924.0,사업보고서
케이티스카이라이프,2024,,2710713316.0,반기보고서
케이티스카이라이프,2024,,-3786513380.0,사업보고서
케이티앤지,2016,2179439516943.0,738819055519.0,반기보고서
케이티앤지,2016,2289416229218.0,730014850451.0,사업보고서
케이티앤지,2017,2340446025538.0,781913252773.0,반기보고서
케이티앤지,2017,2326747456707.0,659143997134.0,사업보고서
케이티앤지,2018,2187310151306.0,634344340850.0,반기보고서
케이티앤지,2018,2284205440754.0,619115029190.0,사업보고서
케이티앤지,2019,2442822253083.0,747226363960.0,반기보고서
케이티앤지,2019,2520380043919.0,632364213979.0,사업보고서
케이티앤지,2020,2497252490653.0,709744608281.0,반기보고서
케이티앤지,2020,2804365163296.0,771306543976.0,사업보고서
케이티앤지,2021,2610353683957.0,647818826441.0,반기보고서
케이티앤지,2021,2617997912579.0,690564653191.0,사업보고서
케이티앤지,2022,2820066587980.0,660636133921.0,반기보고서
케이티앤지,2022,3031339779837.0,607013833806.0,사업보고서
케이티앤지,2023,2731665104074.0,562652641572.0,반기보고서
케이티앤지,2023,3130942895926.0,604683358428.0,사업보고서
케이티앤지,2024,2716035000000.0,558563000000.0,반기보고서
케이티앤지,2024,3192757000000.0,630251000000.0,사업보고서
코리아써키트,2016,275915441910.0,13364893294.0,반기보고서
코리아써키트,2016,269385028787.0,2681196343.0,사업보고서
코리아써키트,2017,297111174008.0,8371068534.0,반기보고서
코리아써키트,2017,294487707611.0,2697868485.0,사업보고서
코리아써키트,2018,267173372103.0,-13506384074.0,반기보고서
코리아써키트,2018,268651343113.0,-4380848861.0,사업보고서
코리아써키트,2019,266853101774.0,423562655.0,반기보고서
코리아써키트,2019,276570496887.0,13438958511.0,사업보고서
코리아써키트,2020,369660685979.0,10503012505.0,반기보고서
코리아써키트,2020,532460601308.0,2900439420.0,사업보고서
코리아써키트,2021,602852742393.0,7870881511.0,반기보고서
코리아써키트,2021,821315760358.0,77241957959.0,사업보고서
코리아써키트,2022,808277361906.0,64256921853.0,반기보고서
코리아써키트,2022,788597790223.0,34937919753.0,사업보고서
코리아써키트,2023,669449087351.0,-22126687167.0,반기보고서
코리아써키트,2023,662785356891.0,-9974537604.0,사업보고서
코리아써키트,2024,730314164041.0,-13662259781.0,반기보고서
코리아써키트,2024,676642409621.0,-19491358115.0,사업보고서
